Species,Station,Date,Time,ImageQuality,DeleteFlag,Weather,Water,Animal,Temperature,FalseTrigger
Baboon,NPR2,03-Jul-17,15:31:54,Ok,FALSE,Shade,FALSE,TRUE,21,FALSE
Baboon,NPR2,04-Jul-17,15:40:33,Ok,FALSE,Shade,FALSE,TRUE,22,FALSE
Baboon,NPR2,12-Jul-17,10:49:04,Ok,FALSE,Sunny,FALSE,TRUE,5,FALSE
Baboon,NPR2,29-Jul-17,11:21:23,Ok,FALSE,Sunny,FALSE,TRUE,16,FALSE
Baboon,NPR2,23-Aug-17,10:19:21,Ok,FALSE,Sunny,FALSE,TRUE,11,FALSE
Baboon,NPR2,27-Aug-17,9:44:11,Ok,FALSE,Sunny,FALSE,TRUE,11,FALSE
Baboon,NPR2,28-Aug-17,11:28:20,Ok,FALSE,Sunny,FALSE,TRUE,21,FALSE
Baboon,NPR2,09-Sep-17,7:23:12,Ok,FALSE,Shade,FALSE,TRUE,12,FALSE
Baboon,NPR2,10-Sep-17,10:39:28,Ok,FALSE,Sunny,FALSE,TRUE,20,FALSE
Baboon,NPR2,10-Sep-17,11:00:02,Ok,FALSE,Sunny,FALSE,TRUE,21,FALSE
Baboon,NPR2,10-Sep-17,11:04:18,Ok,FALSE,Sunny,FALSE,TRUE,21,FALSE
Baboon,NPR2,15-Sep-17,7:50:29,Ok,FALSE,Shade,FALSE,TRUE,8,FALSE
Baboon,NPR2,15-Sep-17,8:06:04,Ok,FALSE,Sunny,FALSE,TRUE,10,FALSE
Baboon,NPR2,16-Sep-17,14:32:38,Ok,FALSE,Sunny,FALSE,TRUE,20,FALSE
Baboon,NPR2,16-Sep-17,16:00:02,Ok,FALSE,Sunny,FALSE,TRUE,16,FALSE
Baboon,NPR2,16-Sep-17,16:02:06,Ok,FALSE,Sunny,FALSE,TRUE,16,FALSE
Baboon,NPR2,17-Sep-17,10:47:16,Ok,FALSE,Sunny,FALSE,TRUE,20,FALSE
Baboon,NPR2,17-Sep-17,11:00:02,Ok,FALSE,Sunny,FALSE,TRUE,20,FALSE
Baboon,NPR2,17-Sep-17,11:08:23,Ok,FALSE,Sunny,FALSE,TRUE,21,FALSE
Baboon,NPR2,17-Sep-17,13:03:59,Ok,FALSE,Sunny,FALSE,TRUE,30,FALSE
Baboon,NPR2,20-Sep-17,16:18:53,Ok,FALSE,Shade,FALSE,TRUE,28,FALSE
Baboon,NPR2,13-Oct-17,11:21:20,Ok,FALSE,Sunny,FALSE,TRUE,26,FALSE
Baboon,NPR2,13-Oct-17,14:54:28,Ok,FALSE,Sunny,FALSE,TRUE,35,FALSE
Baboon,NPR2,13-Oct-17,15:04:36,Ok,FALSE,Sunny,FALSE,TRUE,33,FALSE
Baboon,NPR2,19-Oct-17,10:08:10,Ok,FALSE,Sunny,FALSE,TRUE,21,FALSE
Baboon,NPR2,23-Oct-17,6:27:52,Ok,FALSE,Shade,FALSE,TRUE,8,FALSE
Baboon,NPR2,23-Oct-17,10:56:03,Ok,FALSE,Sunny,FALSE,TRUE,30,FALSE
Baboon,NPR2,23-Oct-17,11:01:48,Ok,FALSE,Sunny,FALSE,TRUE,31,FALSE
Baboon,NPR2,25-Oct-17,14:49:19,Ok,FALSE,Sunny,FALSE,TRUE,30,FALSE
Baboon,NPR2,26-Oct-17,15:07:01,Ok,FALSE,Sunny,FALSE,TRUE,21,FALSE
Baboon,NPR2,03-Nov-17,12:14:30,Ok,FALSE,Sunny,FALSE,TRUE,32,FALSE
Baboon,NPR2,10-Nov-17,13:58:43,Ok,FALSE,Sunny,FALSE,TRUE,37,FALSE
Caracal,NPR2,19-Jul-17,15:00:01,Ok,FALSE,Sunny,FALSE,TRUE,25,FALSE
Caracal,NPR2,31-Jul-17,14:49:16,Ok,FALSE,Sunny,FALSE,TRUE,28,FALSE
Cattle,NPR2,07-Jul-17,10:32:51,Ok,FALSE,Sunny,FALSE,TRUE,20,FALSE
Cattle,NPR2,08-Jul-17,12:18:54,Ok,FALSE,Sunny,FALSE,TRUE,23,FALSE
Cattle,NPR2,09-Jul-17,9:55:06,Ok,FALSE,Sunny,FALSE,TRUE,15,FALSE
Cattle,NPR2,09-Jul-17,10:00:01,Ok,FALSE,Sunny,FALSE,TRUE,15,FALSE
Cattle,NPR2,09-Jul-17,10:01:29,Ok,FALSE,Sunny,FALSE,TRUE,15,FALSE
Cattle,NPR2,30-Jul-17,11:43:47,Ok,FALSE,Sunny,FALSE,TRUE,17,FALSE
Cattle,NPR2,31-Aug-17,9:05:08,Ok,FALSE,Sunny,FALSE,TRUE,10,FALSE
Jackal,NPR2,28-Jul-17,5:28:47,Dark,FALSE,Dark,FALSE,TRUE,10,FALSE
Jackal,NPR2,02-Sep-17,6:58:00,Ok,FALSE,Shade,FALSE,TRUE,0,FALSE
Jackal,NPR2,03-Sep-17,8:42:22,Ok,FALSE,Sunny,FALSE,TRUE,12,FALSE
Jackal,NPR2,05-Sep-17,4:02:03,Dark,FALSE,Dark,FALSE,TRUE,16,FALSE
Jackal,NPR2,28-Sep-17,6:21:07,Ok,FALSE,Shade,FALSE,TRUE,1,FALSE
Jackal,NPR2,04-Oct-17,23:52:38,Dark,FALSE,Dark,FALSE,TRUE,7,FALSE
Klipspringer,NPR2,19-Sep-17,19:26:39,Dark,FALSE,Dark,FALSE,TRUE,12,FALSE
Kudu,NPR2,21-Oct-17,19:05:56,Ok,FALSE,Dark,FALSE,TRUE,20,FALSE
Kudu,NPR2,25-Oct-17,18:28:21,Ok,FALSE,Shade,FALSE,TRUE,16,FALSE
Scrub Hare,NPR2,14-Oct-17,18:31:33,Ok,FALSE,Shade,FALSE,TRUE,22,FALSE
Steenbok,NPR2,02-Jul-17,16:51:02,Ok,FALSE,Shade,FALSE,TRUE,16,FALSE
Steenbok,NPR2,05-Jul-17,20:56:19,Dark,FALSE,Dark,FALSE,TRUE,20,FALSE
Steenbok,NPR2,10-Jul-17,9:19:48,Ok,FALSE,Sunny,FALSE,TRUE,3,FALSE
Steenbok,NPR2,06-Aug-17,8:53:01,Ok,FALSE,Sunny,FALSE,TRUE,2,FALSE
Steenbok,NPR2,23-Aug-17,8:50:36,Ok,FALSE,Sunny,FALSE,TRUE,5,FALSE
Steenbok,NPR2,30-Aug-17,10:39:46,Ok,FALSE,Sunny,FALSE,TRUE,16,FALSE
Steenbok,NPR2,13-Sep-17,23:28:00,Dark,FALSE,Dark,FALSE,TRUE,10,FALSE
Steenbok,NPR2,26-Sep-17,6:21:46,Ok,FALSE,Shade,FALSE,TRUE,3,FALSE
Steenbok,NPR2,29-Sep-17,18:29:45,Ok,FALSE,Shade,FALSE,TRUE,15,FALSE
Steenbok,NPR2,04-Oct-17,6:18:01,Ok,FALSE,Shade,FALSE,TRUE,12,FALSE
Steenbok,NPR2,04-Oct-17,11:36:46,Ok,FALSE,Sunny,FALSE,TRUE,21,FALSE
Steenbok,NPR2,05-Oct-17,6:37:38,Ok,FALSE,Shade,FALSE,TRUE,2,FALSE
Steenbok,NPR2,05-Oct-17,18:29:03,Ok,FALSE,Shade,FALSE,TRUE,15,FALSE
Steenbok,NPR2,17-Oct-17,5:24:41,Ok,FALSE,Dark,FALSE,TRUE,5,FALSE
Steenbok,NPR2,30-Oct-17,19:58:47,Dark,FALSE,Dark,FALSE,TRUE,26,TRUE
Steenbok,NPR2,04-Nov-17,16:58:21,Ok,FALSE,Shade,FALSE,TRUE,31,FALSE
